Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Cost,Sales,Profit,Region,State
ORD07066,2025-11-22,C0169,P012,Study Table,Furniture,1,8500,0.05,5600,8075.0,2475.0,Central,Chhattisgarh
ORD07067,2025-06-30,C0989,P001,Laptop Pro 14,Electronics,1,65000,0.2,50000,52000.0,2000.0,East,Bihar
ORD07068,2025-09-03,C1606,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,Central,Chhattisgarh
ORD07069,2025-11-05,C1874,P003,Wireless Earbuds,Electronics,2,3500,0.0,4200,7000.0,2800.0,North,Delhi
ORD07070,2025-03-11,C0561,P004,Mechanical Keyboard,Electronics,1,4500,0.15,2800,3825.0,1025.0,South,Telangana
ORD07071,2025-06-27,C0428,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,South,Tamil Nadu
ORD07072,2025-12-01,C0419,P008,Cotton T-Shirt,Fashion,4,900,0.15,1800,3060.0,1260.0,Central,Chhattisgarh
ORD07073,2025-09-03,C1371,P012,Study Table,Furniture,1,8500,0.1,5600,7650.0,2050.0,South,Telangana
ORD07074,2025-04-15,C1541,P002,Smartphone X,Electronics,4,32000,0.1,100000,115200.0,15200.0,East,Bihar
ORD07075,2025-03-24,C0455,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,East,Odisha
ORD07076,2025-01-22,C0714,P004,Mechanical Keyboard,Electronics,2,4500,0.0,5600,9000.0,3400.0,South,Tamil Nadu
ORD07077,2025-06-16,C0202,P011,Office Chair,Furniture,3,12000,0.15,24000,30600.0,6600.0,North,Delhi
ORD07078,2025-09-11,C0179,P013,Bookshelf,Furniture,3,6500,0.1,12600,17550.0,4950.0,East,Bihar
ORD07079,2025-05-10,C0057,P010,Smart Watch,Electronics,2,7500,0.15,9600,12750.0,3150.0,West,Goa
ORD07080,2025-09-01,C1722,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,East,Odisha
ORD07081,2025-11-23,C1628,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,South,Kerala
ORD07082,2025-12-30,C1828,P016,Air Fryer,Home Appliances,5,8500,0.1,27000,38250.0,11250.0,West,Rajasthan
ORD07083,2025-10-09,C1930,P008,Cotton T-Shirt,Fashion,4,900,0.1,1800,3240.0,1440.0,North,Haryana
ORD07084,2025-08-06,C0946,P009,Backpack,Fashion,1,1800,0.2,950,1440.0,490.0,South,Kerala
ORD07085,2025-07-21,C0501,P013,Bookshelf,Furniture,1,6500,0.15,4200,5525.0,1325.0,Central,Madhya Pradesh
ORD07086,2025-05-31,C0739,P001,Laptop Pro 14,Electronics,2,65000,0.05,100000,123500.0,23500.0,South,Tamil Nadu
ORD07087,2025-07-06,C1957,P013,Bookshelf,Furniture,3,6500,0.1,12600,17550.0,4950.0,North,Delhi
ORD07088,2025-06-24,C0112,P012,Study Table,Furniture,1,8500,0.1,5600,7650.0,2050.0,North,Delhi
ORD07089,2025-11-28,C1172,P006,Running Shoes,Fashion,5,4200,0.1,12500,18900.0,6400.0,North,Uttar Pradesh
ORD07090,2025-02-08,C1805,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,West,Rajasthan
ORD07091,2025-09-28,C0715,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,Central,Madhya Pradesh
ORD07092,2025-01-24,C1402,P019,Cookware Set,Home & Kitchen,1,4200,0.05,2500,3990.0,1490.0,South,Tamil Nadu
ORD07093,2025-12-19,C0877,P014,LED Desk Lamp,Furniture,2,1800,0.2,1800,2880.0,1080.0,East,Bihar
ORD07094,2025-07-04,C1939,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,East,Odisha
ORD07095,2025-02-02,C1372,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,Central,Madhya Pradesh
ORD07096,2025-08-16,C1382,P011,Office Chair,Furniture,3,12000,0.15,24000,30600.0,6600.0,East,Odisha
ORD07097,2025-06-29,C1080,P018,Water Bottle,Home & Kitchen,4,800,0.05,1400,3040.0,1640.0,East,Bihar
ORD07098,2025-03-02,C0813,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,South,Kerala
ORD07099,2025-03-16,C1340,P005,Monitor 27,Electronics,3,18000,0.1,37500,48600.0,11100.0,Central,Chhattisgarh
ORD07100,2025-03-05,C0964,P018,Water Bottle,Home & Kitchen,3,800,0.0,1050,2400.0,1350.0,South,Tamil Nadu
ORD07101,2025-09-30,C1209,P001,Laptop Pro 14,Electronics,1,65000,0.0,50000,65000.0,15000.0,East,Bihar
ORD07102,2025-06-04,C1078,P004,Mechanical Keyboard,Electronics,2,4500,0.25,5600,6750.0,1150.0,West,Gujarat
ORD07103,2025-01-09,C0037,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,West,Goa
ORD07104,2025-11-12,C1747,P012,Study Table,Furniture,2,8500,0.1,11200,15300.0,4100.0,South,Karnataka
ORD07105,2025-03-16,C1829,P006,Running Shoes,Fashion,1,4200,0.2,2500,3360.0,860.0,West,Gujarat
ORD07106,2025-06-30,C1013,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,West,Rajasthan
ORD07107,2025-11-05,C1294,P001,Laptop Pro 14,Electronics,2,65000,0.05,100000,123500.0,23500.0,Central,Madhya Pradesh
ORD07108,2025-07-08,C0863,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,North,Uttar Pradesh
ORD07109,2025-02-17,C0732,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,East,West Bengal
ORD07110,2025-02-18,C1532,P008,Cotton T-Shirt,Fashion,2,900,0.05,900,1710.0,810.0,West,Rajasthan
ORD07111,2025-01-23,C1252,P015,Coffee Maker,Home Appliances,2,5500,0.1,6800,9900.0,3100.0,South,Telangana
ORD07112,2025-08-29,C1452,P019,Cookware Set,Home & Kitchen,1,4200,0.2,2500,3360.0,860.0,South,Kerala
ORD07113,2025-03-01,C1894,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,West,Rajasthan
ORD07114,2025-06-06,C1747,P004,Mechanical Keyboard,Electronics,2,4500,0.0,5600,9000.0,3400.0,West,Goa
ORD07115,2025-01-31,C0810,P010,Smart Watch,Electronics,1,7500,0.15,4800,6375.0,1575.0,East,Odisha
ORD07116,2025-06-19,C1025,P019,Cookware Set,Home & Kitchen,2,4200,0.0,5000,8400.0,3400.0,South,Kerala
ORD07117,2025-12-25,C0023,P017,Mixer Grinder,Home Appliances,1,6200,0.1,3900,5580.0,1680.0,South,Kerala
ORD07118,2025-07-08,C1527,P002,Smartphone X,Electronics,3,32000,0.15,75000,81600.0,6600.0,South,Andhra Pradesh
ORD07119,2025-06-30,C1472,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,South,Karnataka
ORD07120,2025-05-19,C0796,P011,Office Chair,Furniture,1,12000,0.0,8000,12000.0,4000.0,South,Kerala
ORD07121,2025-02-25,C0496,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,East,Odisha
ORD07122,2025-07-13,C0900,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,North,Delhi
ORD07123,2025-11-20,C0425,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,East,Bihar
ORD07124,2025-03-12,C0700,P018,Water Bottle,Home & Kitchen,3,800,0.05,1050,2280.0,1230.0,Northeast,Assam
ORD07125,2025-07-03,C0018,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,North,Delhi
ORD07126,2025-02-03,C1983,P009,Backpack,Fashion,1,1800,0.05,950,1710.0,760.0,South,Karnataka
ORD07127,2025-05-09,C1469,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,West,Goa
ORD07128,2025-05-27,C1585,P006,Running Shoes,Fashion,3,4200,0.1,7500,11340.0,3840.0,North,Uttar Pradesh
ORD07129,2025-10-23,C1583,P007,Denim Jacket,Fashion,3,3200,0.1,5700,8640.0,2940.0,West,Rajasthan
ORD07130,2025-07-08,C0627,P020,Bluetooth Speaker,Electronics,3,2800,0.1,4800,7560.0,2760.0,South,Tamil Nadu
ORD07131,2025-01-07,C1063,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Maharashtra
ORD07132,2025-09-30,C1753,P009,Backpack,Fashion,3,1800,0.05,2850,5130.0,2280.0,East,Bihar
ORD07133,2025-06-23,C1234,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,Central,Madhya Pradesh
ORD07134,2025-10-25,C1798,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,South,Karnataka
ORD07135,2025-07-31,C0211,P009,Backpack,Fashion,1,1800,0.05,950,1710.0,760.0,West,Maharashtra
ORD07136,2025-06-02,C0565,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,North,Punjab
ORD07137,2025-01-25,C0972,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,South,Kerala
ORD07138,2025-07-10,C1305,P012,Study Table,Furniture,3,8500,0.05,16800,24225.0,7425.0,Central,Chhattisgarh
ORD07139,2025-08-08,C1891,P014,LED Desk Lamp,Furniture,4,1800,0.15,3600,6120.0,2520.0,West,Gujarat
ORD07140,2025-06-21,C1857,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,South,Tamil Nadu
ORD07141,2025-05-24,C0133,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,Central,Chhattisgarh
ORD07142,2025-03-01,C0449,P003,Wireless Earbuds,Electronics,3,3500,0.05,6300,9975.0,3675.0,East,Bihar
ORD07143,2025-08-07,C0264,P016,Air Fryer,Home Appliances,3,8500,0.15,16200,21675.0,5475.0,North,Punjab
ORD07144,2025-08-20,C1831,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,South,Karnataka
ORD07145,2025-12-22,C0111,P019,Cookware Set,Home & Kitchen,2,4200,0.0,5000,8400.0,3400.0,South,Tamil Nadu
ORD07146,2025-10-03,C1579,P015,Coffee Maker,Home Appliances,1,5500,0.05,3400,5225.0,1825.0,East,Odisha
ORD07147,2025-04-29,C0850,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,West,Gujarat
ORD07148,2025-11-22,C1262,P005,Monitor 27,Electronics,2,18000,0.0,25000,36000.0,11000.0,West,Maharashtra
ORD07149,2025-05-14,C1915,P008,Cotton T-Shirt,Fashion,2,900,0.2,900,1440.0,540.0,Central,Chhattisgarh
ORD07150,2025-08-14,C1481,P012,Study Table,Furniture,1,8500,0.2,5600,6800.0,1200.0,South,Kerala
ORD07151,2025-10-15,C0901,P016,Air Fryer,Home Appliances,1,8500,0.1,5400,7650.0,2250.0,South,Kerala
ORD07152,2025-12-27,C0759,P003,Wireless Earbuds,Electronics,2,3500,0.15,4200,5950.0,1750.0,South,Karnataka
ORD07153,2025-02-20,C1540,P020,Bluetooth Speaker,Electronics,1,2800,0.0,1600,2800.0,1200.0,East,Bihar
ORD07154,2025-05-22,C1900,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,Central,Chhattisgarh
ORD07155,2025-03-09,C0861,P006,Running Shoes,Fashion,5,4200,0.1,12500,18900.0,6400.0,South,Karnataka
ORD07156,2025-09-17,C0897,P017,Mixer Grinder,Home Appliances,1,6200,0.0,3900,6200.0,2300.0,West,Gujarat
ORD07157,2025-12-18,C0862,P010,Smart Watch,Electronics,1,7500,0.15,4800,6375.0,1575.0,East,Odisha
ORD07158,2025-06-08,C1848,P009,Backpack,Fashion,3,1800,0.05,2850,5130.0,2280.0,North,Delhi
ORD07159,2025-08-08,C1197,P006,Running Shoes,Fashion,3,4200,0.1,7500,11340.0,3840.0,South,Telangana
ORD07160,2025-02-28,C0193,P011,Office Chair,Furniture,1,12000,0.05,8000,11400.0,3400.0,North,Delhi
ORD07161,2025-08-12,C0515,P015,Coffee Maker,Home Appliances,5,5500,0.05,17000,26125.0,9125.0,West,Goa
ORD07162,2025-09-21,C0790,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,North,Uttar Pradesh
ORD07163,2025-12-26,C0968,P012,Study Table,Furniture,4,8500,0.05,22400,32300.0,9900.0,West,Goa
ORD07164,2025-05-06,C1592,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,North,Haryana
ORD07165,2025-02-25,C1810,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,Central,Chhattisgarh
ORD07166,2025-11-01,C1433,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,South,Telangana
ORD07167,2025-12-29,C1712,P018,Water Bottle,Home & Kitchen,2,800,0.2,700,1280.0,580.0,Central,Chhattisgarh
ORD07168,2025-04-28,C1652,P009,Backpack,Fashion,4,1800,0.1,3800,6480.0,2680.0,North,Uttar Pradesh
ORD07169,2025-11-06,C0084,P006,Running Shoes,Fashion,2,4200,0.0,5000,8400.0,3400.0,West,Goa
ORD07170,2025-11-20,C1695,P005,Monitor 27,Electronics,3,18000,0.2,37500,43200.0,5700.0,South,Karnataka
ORD07171,2025-06-17,C0798,P009,Backpack,Fashion,1,1800,0.05,950,1710.0,760.0,South,Telangana
ORD07172,2025-12-02,C0080,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,East,Bihar
ORD07173,2025-01-10,C1602,P008,Cotton T-Shirt,Fashion,2,900,0.05,900,1710.0,810.0,East,West Bengal
ORD07174,2025-02-11,C1233,P015,Coffee Maker,Home Appliances,3,5500,0.25,10200,12375.0,2175.0,South,Karnataka
ORD07175,2025-07-20,C0522,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,South,Karnataka
ORD07176,2025-10-20,C1223,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,Central,Chhattisgarh
ORD07177,2025-11-07,C1595,P020,Bluetooth Speaker,Electronics,3,2800,0.05,4800,7980.0,3180.0,West,Goa
ORD07178,2025-05-08,C0234,P016,Air Fryer,Home Appliances,3,8500,0.1,16200,22950.0,6750.0,East,Odisha
ORD07179,2025-08-01,C1843,P004,Mechanical Keyboard,Electronics,2,4500,0.0,5600,9000.0,3400.0,Northeast,Assam
ORD07180,2025-02-25,C0244,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,West,Goa
ORD07181,2025-04-13,C1915,P005,Monitor 27,Electronics,2,18000,0.15,25000,30600.0,5600.0,North,Punjab
ORD07182,2025-03-18,C1417,P008,Cotton T-Shirt,Fashion,4,900,0.0,1800,3600.0,1800.0,Central,Madhya Pradesh
ORD07183,2025-08-04,C1590,P016,Air Fryer,Home Appliances,4,8500,0.0,21600,34000.0,12400.0,West,Gujarat
ORD07184,2025-07-30,C1470,P016,Air Fryer,Home Appliances,1,8500,0.0,5400,8500.0,3100.0,Central,Chhattisgarh
ORD07185,2025-03-26,C0849,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,South,Karnataka
ORD07186,2025-10-17,C0393,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,East,Bihar
ORD07187,2025-04-26,C0009,P011,Office Chair,Furniture,3,12000,0.1,24000,32400.0,8400.0,East,Odisha
ORD07188,2025-07-08,C0613,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,West,Maharashtra
ORD07189,2025-01-10,C1944,P009,Backpack,Fashion,3,1800,0.15,2850,4590.0,1740.0,North,Punjab
ORD07190,2025-02-23,C0807,P012,Study Table,Furniture,1,8500,0.05,5600,8075.0,2475.0,West,Goa
ORD07191,2025-03-11,C0715,P011,Office Chair,Furniture,1,12000,0.05,8000,11400.0,3400.0,North,Delhi
ORD07192,2025-08-12,C1928,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,Northeast,Assam
ORD07193,2025-08-26,C1177,P009,Backpack,Fashion,2,1800,0.0,1900,3600.0,1700.0,South,Kerala
ORD07194,2025-06-25,C0110,P004,Mechanical Keyboard,Electronics,2,4500,0.15,5600,7650.0,2050.0,North,Delhi
ORD07195,2025-04-11,C0834,P017,Mixer Grinder,Home Appliances,2,6200,0.05,7800,11780.0,3980.0,South,Telangana
ORD07196,2025-02-05,C0266,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,North,Haryana
ORD07197,2025-08-07,C1397,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,South,Karnataka
ORD07198,2025-11-20,C1176,P016,Air Fryer,Home Appliances,3,8500,0.1,16200,22950.0,6750.0,North,Haryana
ORD07199,2025-12-25,C0976,P019,Cookware Set,Home & Kitchen,1,4200,0.15,2500,3570.0,1070.0,East,Bihar
ORD07200,2025-03-19,C1619,P020,Bluetooth Speaker,Electronics,2,2800,0.05,3200,5320.0,2120.0,West,Gujarat
ORD07201,2025-03-05,C0955,P007,Denim Jacket,Fashion,3,3200,0.15,5700,8160.0,2460.0,Central,Madhya Pradesh
ORD07202,2025-06-30,C1439,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,South,Karnataka
ORD07203,2025-03-24,C0907,P010,Smart Watch,Electronics,2,7500,0.2,9600,12000.0,2400.0,West,Maharashtra
ORD07204,2025-01-03,C1670,P003,Wireless Earbuds,Electronics,3,3500,0.15,6300,8925.0,2625.0,South,Andhra Pradesh
ORD07205,2025-03-16,C1350,P019,Cookware Set,Home & Kitchen,1,4200,0.15,2500,3570.0,1070.0,North,Haryana
ORD07206,2025-05-03,C0672,P004,Mechanical Keyboard,Electronics,2,4500,0.0,5600,9000.0,3400.0,East,Bihar
ORD07207,2025-06-21,C1575,P005,Monitor 27,Electronics,2,18000,0.2,25000,28800.0,3800.0,South,Telangana
ORD07208,2025-10-20,C0176,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,East,Odisha
ORD07209,2025-07-05,C0525,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,North,Delhi
ORD07210,2025-07-14,C1339,P016,Air Fryer,Home Appliances,2,8500,0.1,10800,15300.0,4500.0,North,Haryana
ORD07211,2025-05-01,C1091,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,North,Haryana
ORD07212,2025-04-24,C0952,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,Central,Chhattisgarh
ORD07213,2025-03-21,C1784,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,Central,Chhattisgarh
ORD07214,2025-08-21,C1577,P010,Smart Watch,Electronics,1,7500,0.15,4800,6375.0,1575.0,West,Gujarat
ORD07215,2025-08-26,C1208,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,South,Karnataka
ORD07216,2025-09-22,C1059,P012,Study Table,Furniture,2,8500,0.05,11200,16150.0,4950.0,South,Andhra Pradesh
ORD07217,2025-01-18,C1958,P011,Office Chair,Furniture,3,12000,0.15,24000,30600.0,6600.0,North,Delhi
ORD07218,2025-05-20,C0505,P014,LED Desk Lamp,Furniture,1,1800,0.25,900,1350.0,450.0,East,Odisha
ORD07219,2025-07-30,C0849,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,East,West Bengal
ORD07220,2025-03-16,C0963,P019,Cookware Set,Home & Kitchen,1,4200,0.1,2500,3780.0,1280.0,North,Delhi
ORD07221,2025-09-12,C1826,P020,Bluetooth Speaker,Electronics,3,2800,0.05,4800,7980.0,3180.0,North,Punjab
ORD07222,2025-01-07,C1100,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,South,Tamil Nadu
ORD07223,2025-04-02,C0472,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,Central,Madhya Pradesh
ORD07224,2025-04-29,C1606,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Gujarat
ORD07225,2025-06-02,C1770,P018,Water Bottle,Home & Kitchen,2,800,0.1,700,1440.0,740.0,South,Telangana
ORD07226,2025-08-24,C0523,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,West,Goa
ORD07227,2025-11-27,C0880,P018,Water Bottle,Home & Kitchen,4,800,0.1,1400,2880.0,1480.0,North,Punjab
ORD07228,2025-11-11,C1307,P003,Wireless Earbuds,Electronics,2,3500,0.05,4200,6650.0,2450.0,South,Karnataka
ORD07229,2025-05-15,C1840,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,North,Delhi
ORD07230,2025-04-16,C1560,P008,Cotton T-Shirt,Fashion,5,900,0.1,2250,4050.0,1800.0,North,Haryana
ORD07231,2025-10-22,C0274,P001,Laptop Pro 14,Electronics,1,65000,0.1,50000,58500.0,8500.0,East,Odisha
ORD07232,2025-09-12,C1563,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,North,Haryana
ORD07233,2025-06-23,C0054,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,South,Karnataka
ORD07234,2025-11-18,C1079,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,North,Punjab
ORD07235,2025-08-30,C0888,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,South,Telangana
ORD07236,2025-06-29,C0745,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,South,Kerala
ORD07237,2025-03-18,C0277,P012,Study Table,Furniture,2,8500,0.2,11200,13600.0,2400.0,North,Uttar Pradesh
ORD07238,2025-05-31,C1467,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,West,Rajasthan
ORD07239,2025-08-19,C0883,P014,LED Desk Lamp,Furniture,2,1800,0.1,1800,3240.0,1440.0,South,Kerala
ORD07240,2025-09-12,C1442,P008,Cotton T-Shirt,Fashion,4,900,0.1,1800,3240.0,1440.0,East,Bihar
ORD07241,2025-10-12,C0632,P017,Mixer Grinder,Home Appliances,1,6200,0.05,3900,5890.0,1990.0,West,Maharashtra
ORD07242,2025-08-20,C1249,P019,Cookware Set,Home & Kitchen,2,4200,0.2,5000,6720.0,1720.0,North,Uttar Pradesh
ORD07243,2025-10-27,C0570,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,South,Andhra Pradesh
ORD07244,2025-02-01,C1279,P010,Smart Watch,Electronics,1,7500,0.05,4800,7125.0,2325.0,South,Tamil Nadu
ORD07245,2025-03-05,C0176,P006,Running Shoes,Fashion,2,4200,0.1,5000,7560.0,2560.0,North,Punjab
ORD07246,2025-10-17,C0566,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,Central,Madhya Pradesh
ORD07247,2025-07-21,C1170,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,North,Punjab
ORD07248,2025-06-28,C0771,P018,Water Bottle,Home & Kitchen,2,800,0.05,700,1520.0,820.0,East,Bihar
ORD07249,2025-07-20,C1688,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,North,Punjab
ORD07250,2025-04-17,C1409,P017,Mixer Grinder,Home Appliances,3,6200,0.1,11700,16740.0,5040.0,Central,Chhattisgarh
ORD07251,2025-05-29,C0262,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,Central,Madhya Pradesh
ORD07252,2025-12-24,C0531,P019,Cookware Set,Home & Kitchen,2,4200,0.25,5000,6300.0,1300.0,South,Tamil Nadu
ORD07253,2025-09-07,C1878,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,Central,Chhattisgarh
ORD07254,2025-11-13,C1395,P018,Water Bottle,Home & Kitchen,4,800,0.0,1400,3200.0,1800.0,South,Telangana
ORD07255,2025-10-25,C1707,P006,Running Shoes,Fashion,3,4200,0.15,7500,10710.0,3210.0,East,West Bengal
ORD07256,2025-02-09,C0891,P010,Smart Watch,Electronics,3,7500,0.25,14400,16875.0,2475.0,East,West Bengal
ORD07257,2025-06-17,C1928,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,West,Maharashtra
ORD07258,2025-09-17,C1221,P002,Smartphone X,Electronics,5,32000,0.1,125000,144000.0,19000.0,East,Odisha
ORD07259,2025-10-26,C0948,P015,Coffee Maker,Home Appliances,2,5500,0.25,6800,8250.0,1450.0,East,West Bengal
ORD07260,2025-05-31,C0585,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,South,Andhra Pradesh
ORD07261,2025-05-29,C0815,P005,Monitor 27,Electronics,3,18000,0.2,37500,43200.0,5700.0,East,West Bengal
ORD07262,2025-06-01,C1621,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,Central,Madhya Pradesh
ORD07263,2025-10-05,C1308,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,East,Bihar
ORD07264,2025-12-12,C0302,P001,Laptop Pro 14,Electronics,2,65000,0.2,100000,104000.0,4000.0,West,Maharashtra
ORD07265,2025-06-11,C1156,P017,Mixer Grinder,Home Appliances,3,6200,0.0,11700,18600.0,6900.0,South,Telangana
ORD07266,2025-04-13,C1144,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,North,Delhi
ORD07267,2025-04-19,C1752,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,South,Andhra Pradesh
ORD07268,2025-03-15,C1160,P008,Cotton T-Shirt,Fashion,3,900,0.2,1350,2160.0,810.0,Central,Chhattisgarh
ORD07269,2025-08-10,C0628,P009,Backpack,Fashion,3,1800,0.15,2850,4590.0,1740.0,West,Maharashtra
ORD07270,2025-01-07,C0573,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,North,Delhi
ORD07271,2025-02-22,C0529,P006,Running Shoes,Fashion,1,4200,0.0,2500,4200.0,1700.0,South,Tamil Nadu
ORD07272,2025-05-04,C0034,P020,Bluetooth Speaker,Electronics,1,2800,0.0,1600,2800.0,1200.0,West,Goa
ORD07273,2025-11-08,C0532,P013,Bookshelf,Furniture,3,6500,0.15,12600,16575.0,3975.0,South,Tamil Nadu
ORD07274,2025-11-05,C1232,P001,Laptop Pro 14,Electronics,1,65000,0.05,50000,61750.0,11750.0,West,Maharashtra
ORD07275,2025-10-03,C1994,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,East,Bihar
ORD07276,2025-01-21,C1698,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,North,Uttar Pradesh
ORD07277,2025-06-17,C1323,P006,Running Shoes,Fashion,4,4200,0.15,10000,14280.0,4280.0,East,West Bengal
ORD07278,2025-06-08,C1546,P002,Smartphone X,Electronics,3,32000,0.1,75000,86400.0,11400.0,Central,Chhattisgarh
ORD07279,2025-06-19,C1118,P015,Coffee Maker,Home Appliances,1,5500,0.0,3400,5500.0,2100.0,Central,Chhattisgarh
ORD07280,2025-04-01,C1438,P012,Study Table,Furniture,1,8500,0.2,5600,6800.0,1200.0,East,Bihar
ORD07281,2025-02-18,C0371,P011,Office Chair,Furniture,1,12000,0.0,8000,12000.0,4000.0,East,Odisha
ORD07282,2025-07-24,C0409,P002,Smartphone X,Electronics,3,32000,0.15,75000,81600.0,6600.0,West,Maharashtra
ORD07283,2025-07-28,C1407,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,South,Karnataka
